lon,lat,elev,agebp,tanom_jja,tanom_jja_er
19.983333,60.35,14,-10,0,0
19.983333,60.35,14,0,0,0
19.983333,60.35,14,634.11,-0.6375,1.38041
19.983333,60.35,14,650.67,-2,2.42958
19.983333,60.35,14,667.93,-0.6375,1.38041
19.983333,60.35,14,685.19,-0.487499,1.06159
19.983333,60.35,14,702.44,-0.737499,1.38248
19.983333,60.35,14,719.7,-0.599999,1.56479
19.983333,60.35,14,736.95,-0.487499,1.06159
19.983333,60.35,14,754.21,-0.8125,1.70163
19.983333,60.35,14,771.46,-1.975,2.46098
19.983333,60.35,14,788.72,-1.1875,1.67455
19.983333,60.35,14,805.97,-1.05,1.63969
19.983333,60.35,14,823.23,-0.487499,1.06159
19.983333,60.35,14,840.48,-0.287499,0.766136
19.983333,60.35,14,857.74,-1.0875,1.7828
19.983333,60.35,14,875,-1.0875,1.7828
19.983333,60.35,14,892.25,-2.0125,1.91493
19.983333,60.35,14,909.51,-1.775,2.2102
19.983333,60.35,14,926.76,-1.5875,2.19118
19.983333,60.35,14,944.02,-1.675,2.18942
19.983333,60.35,14,961.27,-1.5125,2.25733
19.983333,60.35,14,978.53,-1.4,2.37367
19.983333,60.35,14,995.78,-1.8875,2.03991
19.983333,60.35,14,1013.04,-0.7,1.77844
19.983333,60.35,14,1030.29,-0.362499,1.59905
19.983333,60.35,14,1047.55,-0.4,1.55196
19.983333,60.35,14,1064.8,-0.875,1.94477
19.983333,60.35,14,1082.06,-1.0375,1.82047
19.983333,60.35,14,1099.32,-1.225,2.17239
19.983333,60.35,14,1116.57,-1.6625,2.26586
19.983333,60.35,14,1133.83,-2.1125,1.78441
19.983333,60.35,14,1151.08,-0.912499,1.62783
19.983333,60.35,14,1168.34,-1.525,2.37231
19.983333,60.35,14,1185.59,-0.224999,1.68925
19.983333,60.35,14,1202.85,-1.1,2.24117
19.983333,60.35,14,1220.1,-0.875,2.34079
19.983333,60.35,14,1237.36,-1.1,2.24117
19.983333,60.35,14,1254.61,-0.0874996,1.64529
19.983333,60.35,14,1271.87,-0.125,1.66455
19.983333,60.35,14,1289.13,-0.799999,3.70791
19.983333,60.35,14,1306.38,-0.424999,1.52292
19.983333,60.35,14,1323.64,0.137501,3.21645
19.983333,60.35,14,1340.89,-1.3,2.95345
19.983333,60.35,14,1358.15,0.1875,1.71084
19.983333,60.35,14,1375.4,-0.9625,3.26275
19.983333,60.35,14,1392.66,-0.125,1.66455
19.983333,60.35,14,1409.91,-0.0499992,1.73452
19.983333,60.35,14,1427.17,-0.0749998,1.72854
19.983333,60.35,14,1444.42,-0.174999,1.64903
19.983333,60.35,14,1461.68,0.125,1.38125
19.983333,60.35,14,1478.94,0.1875,1.71084
19.983333,60.35,14,1496.19,0.55,1.35013
19.983333,60.35,14,1516.51,-0.174999,1.64903
19.983333,60.35,14,1549.1,1.8875,1.80984
19.994167,46.361389,92,-120,0,0
19.994167,46.361389,92,-70,0,0
19.994167,46.361389,92,-30,0,0
19.994167,46.361389,92,-10,0,0
19.994167,46.361389,92,0,0,0
19.994167,46.361389,92,63.33,1.7,2.38567
19.994167,46.361389,92,95,1.7,2.38567
19.994167,46.361389,92,190,-5.2125,2.85229
19.994167,46.361389,92,221.66,-0.512499,2.38833
19.994167,46.361389,92,253.33,2.55,1.48613
19.994167,46.361389,92,285,1.3625,3.82471
19.994167,46.361389,92,380,0.800001,2.38208
19.994167,46.361389,92,411.66,-3.925,3.86625
19.994167,46.361389,92,443.33,0.362501,1.68348
19.994167,46.361389,92,475,2.6875,1.56975
19.994167,46.361389,92,506.66,1.25,1.92651
19.994167,46.361389,92,538.33,0.0250015,2.29144
19.994167,46.361389,92,570,1.25,1.92651
19.994167,46.361389,92,1047.75,-1.925,3.61929
19.994167,46.361389,92,2003.25,-0.875,1.79901
19.994167,46.361389,92,2481,-3.475,2.26322
19.994167,46.361389,92,3436.5,-0.4,2.15672
19.994167,46.361389,92,3914.25,1.2375,2.56846
19.994167,46.361389,92,4392,-5.925,3.15085
19.994167,46.361389,92,6303,-2.8625,2.26586
19.994167,46.361389,92,6780.75,-4.675,1.30794
19.994167,46.361389,92,7258.5,-3.65,1.39079
19.994167,46.361389,92,7736.25,-3.75,2.24944
19.994167,46.361389,92,8691.75,-7.4875,3.0173
19.994167,46.361389,92,9169.5,-4.35,1.9161
19.994167,46.361389,92,9647.25,-2.9875,0.405101
19.994167,46.361389,92,10125,-3.2875,0.944817
19.994167,46.361389,92,10352.9,-3.6875,1.68983
19.994167,46.361389,92,10580.9,-6.5125,3.25157
19.994167,46.361389,92,10808.8,-4.8125,2.00174
19.994167,46.361389,92,11036.8,-3.05,0.781939
19.994167,46.361389,92,11264.7,-3.2375,0.49839
19.994167,46.361389,92,11492.6,-6.975,3.57201
19.994167,46.361389,92,11720.6,-5.525,2.94849
19.994167,46.361389,92,11948.5,-5.6875,1.93053
19.994167,46.361389,92,12404.4,-4.2625,2.67204
20.016667,63.916667,84,-120,0,0
20.016667,63.916667,84,-70,0,0
20.016667,63.916667,84,-30,0,0
20.016667,63.916667,84,-10,0,0
20.016667,63.916667,84,0,0,0
20.016667,63.916667,84,5.46,-2.275,3.65269
20.016667,63.916667,84,10.93,-0.275,3.05088
20.016667,63.916667,84,16.4,-2.8875,3.80279
20.016667,63.916667,84,38.27,-4.8625,2.83294
20.016667,63.916667,84,49.2,-2.8,3.95438
20.016667,63.916667,84,65.61,-4.9,3.27152
20.016667,63.916667,84,82.01,-2.8875,2.94543
20.016667,63.916667,84,92.94,-1.6625,3.71058
20.016667,63.916667,84,109.35,-1.825,3.57841
20.016667,63.916667,84,125.75,-3.275,3.46235
20.016667,63.916667,84,142.15,-2.6625,3.2553
20.016667,63.916667,84,158.55,-1.725,3.65347
20.016667,63.916667,84,169.49,-4.2375,3.42843
20.016667,63.916667,84,262.44,-2.45,3.08823
20.016667,63.916667,84,360.85,0.175,1.08858
20.016667,63.916667,84,426.46,-0.412499,3.04839
20.016667,63.916667,84,492.07,-0.7375,3.02416
20.016667,63.916667,84,568.62,-0.8,3.0692
20.016667,63.916667,84,623.29,0.0875006,2.39251
20.016667,63.916667,84,688.9,0.0375004,2.23283
20.016667,63.916667,84,765.45,0.1625,2.63815
20.016667,63.916667,84,852.93,0.7,1.25129
20.016667,63.916667,84,940.41,-0.849999,3.05754
20.016667,63.916667,84,1016.95,-0.3125,2.57872
20.016667,63.916667,84,1093.5,1.15,0.469042
20.016667,63.916667,84,1180.98,1.2125,0.508324
20.016667,63.916667,84,1235.65,0,2.49571
20.016667,63.916667,84,1312.2,0.975,0.533854
20.016667,63.916667,84,1399.68,1,0.534522
20.016667,63.916667,84,1487.16,0.0375004,2.52187
20.016667,63.916667,84,1563.7,-0.0625,2.46167
20.016667,63.916667,84,1640.25,-0.0874996,2.44916
20.016667,63.916667,84,1716.79,0.1375,1.43322
20.016667,63.916667,84,1771.47,1.1,0.456696
20.016667,63.916667,84,1837.08,0.212501,1.49326
20.016667,63.916667,84,1902.69,1.2,0.484031
20.016667,63.916667,84,1968.3,1.375,0.704577
20.016667,63.916667,84,2033.91,1.1,0.774597
20.016667,63.916667,84,2110.45,0.675,1.17929
20.016667,63.916667,84,2176.06,0.275001,1.54064
20.016667,63.916667,84,2241.67,-0.525,3.05509
20.016667,63.916667,84,2340.09,0.212501,1.49326
20.016667,63.916667,84,2405.7,0.212501,1.49326
20.016667,63.916667,84,2493.18,0.975,0.533854
20.016667,63.916667,84,2690.01,-2.5,3.42887
20.016667,63.916667,84,2755.62,-4.05,3.33081
20.016667,63.916667,84,2854.03,-3.7375,3.05611
20.016667,63.916667,84,2930.58,-3.75,3.38146
20.016667,63.916667,84,3007.12,-1.7,3.04162
20.016667,63.916667,84,3105.54,-2.2625,3.5262
20.016667,63.916667,84,3193.02,-3.35,3.08638
20.016667,63.916667,84,3280.5,-2.675,3.57561
20.016667,63.916667,84,3346.11,-1.7625,3.09097
20.016667,63.916667,84,3433.59,-2.675,3.57561
20.016667,63.916667,84,3532,-2.675,3.57561
20.016667,63.916667,84,3608.55,-4.125,3.63348
20.016667,63.916667,84,3739.77,-2.675,3.57561
20.016667,63.916667,84,3860.05,-3.375,3.06862
20.016667,63.916667,84,3991.27,-1.8125,3.03712
20.016667,63.916667,84,4089.69,-2.675,3.57561
20.016667,63.916667,84,4220.91,-3.7375,3.80974
20.016667,63.916667,84,4341.19,-2.675,3.57561
20.016667,63.916667,84,4417.74,-2.4875,3.64865
20.016667,63.916667,84,4658.31,-3.3125,3.9259
20.016667,63.916667,84,4778.59,-0.9875,3.48607
20.016667,63.916667,84,4920.75,-2.6,3.95005
20.016667,63.916667,84,5205.06,-2.675,3.57561
20.016667,63.916667,84,5336.28,-2.7375,3.59839
20.016667,63.916667,84,5467.5,-1.7,2.93842
20.016667,63.916667,84,5729.94,-1.65,2.99189
20.016667,63.916667,84,5839.29,-2.025,3.5632
20.016667,63.916667,84,5937.7,-1.8125,3.03712
20.016667,63.916667,84,6036.12,-2.9375,2.87548
20.15,60.283333,12,-120,0,0
20.15,60.283333,12,-70,0,0
20.15,60.283333,12,-30,0,0
20.15,60.283333,12,-10,0,0
20.15,60.283333,12,0,-2.425,2.31316
20.15,60.283333,12,0,0,0
20.15,60.283333,12,83.33,-4.075,3.19989
20.15,60.283333,12,166.66,-2.0375,2.21162
20.15,60.283333,12,250,-1.7875,2.42277
20.15,60.283333,12,300.38,-1.15,2.37186
20.15,60.283333,12,350.76,-3.0125,2.93668
20.15,60.283333,12,401.15,-1.7,2.10374
20.15,60.283333,12,451.53,-1.675,2.12922
20.15,60.283333,12,501.92,-1.8625,1.99208
20.15,60.283333,12,552.3,-1.675,2.12922
20.15,60.283333,12,602.69,-1.8875,1.97081
20.15,60.283333,12,653.07,-1.8375,2.02127
20.15,60.283333,12,703.46,0,0.671884
20.15,60.283333,12,753.84,-2.9125,3.8234
20.15,60.283333,12,804.23,-1.2125,2.76014
20.15,60.283333,12,854.61,1.175,0.662786
20.15,60.283333,12,905,0.462501,2.07084
20.15,60.283333,12,932.2,0.2875,2.00958
20.15,60.283333,12,959.4,-0.3875,1.4197
20.15,60.283333,12,986.6,-0.525,1.35093
20.15,60.283333,12,1013.8,-0.1375,1.60173
20.15,60.283333,12,1041,0.2375,0.871677
20.15,60.283333,12,1068.2,0.0250006,1.00107
20.15,60.283333,12,1095.4,0.125,1.02644
20.15,60.283333,12,1122.6,-0.3125,1.65049
20.15,60.283333,12,1149.8,0.150001,0.8652
20.15,60.283333,12,1177,0.0500002,0.789213
20.15,60.283333,12,1204.2,0.2375,0.871677
20.15,60.283333,12,1231.4,0.0125008,1.64181
20.15,60.283333,12,1258.6,-1.7625,3.2553
20.15,60.283333,12,1285.8,-0.575,1.01945
20.15,60.283333,12,1313,-0.912499,1.62783
20.15,60.283333,12,1340.2,-0.2125,1.16182
20.15,60.283333,12,1367.4,-1.4375,2.68218
20.15,60.283333,12,1394.6,-0.0625,1.34476
20.15,60.283333,12,1421.8,0.75,0.46291
20.15,60.283333,12,1449,0.375,0.931589
20.15,60.283333,12,1476.2,0.887501,0.89672
20.15,60.283333,12,1503.4,0.950001,0.815913
20.15,60.283333,12,1530.6,-0.625,3.08116
20.15,60.283333,12,1557.8,1.25,0.38545
20.15,60.283333,12,1643.33,-0.174999,3.0236
20.15,60.283333,12,1701.66,0.925,0.744024
20.15,60.283333,12,1760,1.0125,0.603413
20.15,60.283333,12,1818.33,0.7375,0.595069
20.15,60.283333,12,1876.66,0.675,0.531171
20.15,60.283333,12,1935,0.5375,3.53995
20.15,60.283333,12,1993.33,2.2875,1.54128
20.15,60.283333,12,2051.66,0.0750008,3.28362
20.15,60.283333,12,2110,0.85,0.573211
20.15,60.283333,12,2168.33,1.5125,1.36113
20.15,60.283333,12,2226.66,1.075,1.0471
20.15,60.283333,12,2285,-0.3375,2.9379
20.15,60.283333,12,2343.33,0.2375,1.45596
20.15,60.283333,12,2401.66,-1.2625,2.80608
20.15,60.283333,12,2460,-0.5125,1.23223
20.2,53.75,105,-120,0,0
20.2,53.75,105,-70,0,0
20.2,53.75,105,-30,0,0
20.2,53.75,105,-10,0,0
20.2,53.75,105,0,0,0
20.2,53.75,105,268.18,-0.450001,0.72111
20.2,53.75,105,304,-0.262501,0.118773
20.2,53.75,105,402.27,-0.237501,0.118773
20.2,53.75,105,536.36,-0.275002,0.70051
20.2,53.75,105,608,-1.1375,0.388909
20.2,53.75,105,670.45,-0.762501,0.49839
20.2,53.75,105,804.54,-0.637501,0.680205
20.2,53.75,105,912,-1.4125,0.935701
20.2,53.75,105,938.63,-0.712502,0.566789
20.2,53.75,105,1072.72,-0.775002,0.47132
20.2,53.75,105,1206.81,-1.4,0.36645
20.2,53.75,105,1216,-2.425,1.6568
20.2,53.75,105,1340.9,-1.2125,0.26959
20.2,53.75,105,1475,-1.35,0.873417
20.2,53.75,105,1520,-2.6,1.5593
20.2,53.75,105,1714,-1.45,1.82757
20.2,53.75,105,1824,-1.3125,1.80352
20.2,53.75,105,1953,-1.925,1.75642
20.2,53.75,105,1976,-0.987501,0.955342
20.2,53.75,105,2072.5,-1.3625,2.05908
20.2,53.75,105,2112.5,-1.2625,0.763334
20.2,53.75,105,2192,-1.4625,0.97532
20.2,53.75,105,2202.5,-1.7625,1.72124
20.2,53.75,105,2292.5,-1.925,1.6714
20.2,53.75,105,2311.5,-1.425,1.06469
20.2,53.75,105,2382.5,-2.275,1.21391
20.2,53.75,105,2431,-1.2625,0.763334
20.2,53.75,105,2486.16,-2.05,1.457
20.2,53.75,105,2550.5,-1.2625,0.763334
20.2,53.75,105,2670,-0.85,0.604743
20.2,53.75,105,2754.28,-1.7875,2.05387
20.2,53.75,105,2775.44,-1.95,2.06743
20.2,53.75,105,2838.57,-1.4875,1.8992
20.2,53.75,105,3007.14,-2.5625,1.58469
20.2,53.75,105,3064.73,-1.075,0.985248
20.2,53.75,105,3091.42,-2.5625,1.46671
20.2,53.75,105,3175.71,-2.5625,1.46671
20.2,53.75,105,3209.37,-1.2125,1.31414
20.2,53.75,105,3260,-3.475,2.90111
20.2,53.75,105,3295.9,-1.9125,1.78761
20.2,53.75,105,3331.81,-3.0625,1.20468
20.2,53.75,105,3354.01,-2.775,1.78386
20.2,53.75,105,3367.72,-1.5375,1.42822
20.2,53.75,105,3439.54,-1.8,1.7271
20.2,53.75,105,3475.45,-1.75,1.73288
20.2,53.75,105,3498.66,-2.1625,1.73612
20.2,53.75,105,3511.36,-1.55,1.42127
20.2,53.75,105,3547.27,-1.4625,1.07296
20.2,53.75,105,3583.18,-0.975,0.688165
20.2,53.75,105,3619.09,-1.025,0.751665
20.2,53.75,105,3643.3,-0.85,1.16986
20.2,53.75,105,3655,-1.7,1.76311
20.2,53.75,105,3754,-1.3375,2.05283
20.2,53.75,105,3773.8,-2.5625,1.46671
20.2,53.75,105,3787.94,-1.3375,2.07635
20.2,53.75,105,3853,-1.375,2.06311
20.2,53.75,105,3932.58,-1.4875,1.8992
20.2,53.75,105,3952,-1.3625,2.02551
20.2,53.75,105,4051,-1.5625,2.21032
20.2,53.75,105,4150,-1.425,1.91815
20.2,53.75,105,4221.87,-1.325,2.09813
20.2,53.75,105,4348,-0.9375,2.0928
20.2,53.75,105,4512.5,-1.65,1.92651
20.2,53.75,105,4546,-1.075,2.25246
20.2,53.75,105,4645,-1.1125,2.0476
20.2,53.75,105,4782.5,-1.2375,2.1712
20.2,53.75,105,4812.5,-1.475,1.89718
20.2,53.75,105,4920,-1.0625,2.14272
20.2,53.75,105,5057.5,-1.0375,2.66562
20.2,53.75,105,5112.5,-1.0625,2.67365
20.2,53.75,105,5195,-1.3875,2.03149
20.2,53.75,105,5262.5,-1.4625,1.93016
20.2,53.75,105,5332.5,-1.4,2.07296
20.2,53.75,105,5412.5,-1.7625,1.72124
20.2,53.75,105,5470,-0.487501,3.10412
20.2,53.75,105,5562.5,-1.4875,1.8992
20.2,53.75,105,5607.5,-1.625,2.26132
20.2,53.75,105,5745,-1.4625,1.93016
20.2,53.75,105,5787.5,-1.7875,1.72166
20.2,53.75,105,5840.93,-1.8125,2.32467
20.2,53.75,105,5933.12,-1.7625,1.72124
20.2,53.75,105,5936.86,-1.4625,1.93016
20.2,53.75,105,6051.98,-1.825,1.72772
20.2,53.75,105,6224.66,-2.125,1.99051
20.2,53.75,105,6416.52,-0.800001,2.68275
20.2,53.75,105,6608.38,-0.4375,3.03453
20.2,53.75,105,6724,-2.2125,1.92386
20.2,53.75,105,6800.25,-2.0875,1.99316
20.2,53.75,105,6992.11,-2.1625,1.94418
20.2,53.75,105,6996,-1.7625,1.72124
20.2,53.75,105,7183.98,-2.125,1.99051
20.2,53.75,105,7268,-2.425,1.6568
20.2,53.75,105,7375.84,-1.4875,2.59804
20.2,53.75,105,7407.04,-1.4875,1.8992
20.2,53.75,105,7567.71,-1.775,2.81869
20.2,53.75,105,7703.4,-1.275,2.02678
20.2,53.75,105,7759.57,-1.2625,1.39687
20.2,53.75,105,7951.44,-2.65,1.58745
20.2,53.75,105,7999.77,-2.5625,1.58469
20.2,53.75,105,8143.3,-2.275,1.21391
20.2,53.75,105,8296.13,-1.925,1.55999
20.2,53.75,105,8335.16,-2.625,1.35831
20.2,53.75,105,8431.1,-2.4375,1.58829
20.2,53.75,105,8527.03,-0.725,3.05275
20.2,53.75,105,8622.96,-1.925,1.55999
20.2,53.75,105,8666.59,-2.9375,1.40198
20.2,53.75,105,8718.89,-2.5625,1.46671
20.2,53.75,105,8814.83,-1.35,1.48997
20.2,53.75,105,8888.86,-1.8375,1.50991
20.2,53.75,105,8910.76,-1.8375,1.50991
20.2,53.75,105,9006.69,-1.7,1.31149
20.2,53.75,105,9031.25,-2.3375,1.32873
20.2,53.75,105,9102.62,-1.7,1.31149
20.2,53.75,105,9198.55,-2.5,1.37529
20.2,53.75,105,9281.25,-2.1375,1.45006
20.2,53.75,105,9294.49,-2.425,1.34881
20.2,53.75,105,9390.42,-2.4625,3.08681
20.2,53.75,105,9406.25,-2.075,1.33497
20.2,53.75,105,9486.35,-2.525,1.46165
20.2,53.75,105,9578.04,-2.1,1.5325
20.2,53.75,105,9582.28,-2.45,2.50998
20.2,53.75,105,9668.29,-2.2125,2.52894
20.2,53.75,105,9678.22,-1.5375,1.41819
20.2,53.75,105,9758.53,-2.25,2.64089
20.2,53.75,105,9774.15,-1.575,2.27392
20.2,53.75,105,9870.08,-4.025,2.97213
20.2,53.75,105,9939.02,-3.9875,3.02109
20.2,53.75,105,9966.01,-3.775,2.91584
20.2,53.75,105,10061.9,-5.1625,2.35429
20.2,53.75,105,10074.4,-4.1125,3.19215
20.2,53.75,105,10157.9,-5.125,3.47141
20.2,53.75,105,10253.8,-3.85,3.08035
20.2,53.75,105,10300,-5.0625,2.95922
20.2,53.75,105,10349.7,-3.5125,2.45149
20.2,53.75,105,10445.7,-3.95,2.99762
20.2,53.75,105,10480.5,-5.5625,2.28719
20.2,53.75,105,10541.6,-4.9,2.92819
20.2,53.75,105,10637.5,-4.925,3.10196
20.2,53.75,105,10661,-6.35,3.11402
20.2,53.75,105,10733.5,-4.8,2.97321
20.2,53.75,105,10829.4,-4.7625,4.6229
20.2,53.75,105,10886.6,-2.1125,3.15071
20.2,53.75,105,10925.3,-5.3125,3.5462
20.2,53.75,105,10976.8,-2.4,2.68541
20.2,53.75,105,11021.3,-2.0875,2.63679
20.2,53.75,105,11022,-3.4,3.72022
20.2,53.75,105,11112.2,-4.275,3.27141
20.2,53.75,105,11117.2,-7.45,3.359
20.2,53.75,105,11202.4,-6.375,3.97627
20.2,53.75,105,11213.1,-5.8875,3.1742
20.2,53.75,105,11292.7,-5.975,2.29891
20.2,53.75,105,11309.1,-2.25,3.28547
20.2,53.75,105,11405,-4.0125,4.33538
20.2,53.75,105,11473.2,-5.075,2.78965
20.2,53.75,105,11608.5,-7.825,0.462138
20.2,53.75,105,11653.7,-5.55,4.10644
20.2,53.75,105,11743.9,-7.425,4.32162
20.2,53.75,105,11834.1,-4.7375,4.58785
20.2,53.75,105,11924.4,-1.925,2.74786
20.2,53.75,105,12014.6,-1.875,2.75097
20.2,53.75,105,12059.8,-4.0125,4.33538
20.2,53.75,105,12104.9,-3.8875,4.16908
20.2,53.75,105,12150,-0.887501,0.923406
20.2,53.75,105,12162.5,-1.7875,2.80532
20.2,53.75,105,12292.8,-0.85,0.8652
20.283333,39.783333,450,-120,0,0
20.283333,39.783333,450,-70,0,0
20.283333,39.783333,450,-30,0,0
20.283333,39.783333,450,-10,0,0
20.283333,39.783333,450,0,0,0
20.283333,39.783333,450,409,-1.8,2.30093
20.283333,39.783333,450,6203,-2.5875,3.59104
20.316667,69.35,100,-120,0,0
20.316667,69.35,100,-70,0,0
20.316667,69.35,100,-30,0,0
20.316667,69.35,100,-10,0,0
20.316667,69.35,100,0,0,0
20.316667,69.35,100,3400,1.225,2.80497
20.316667,69.35,100,3663.63,1.775,2.61957
20.316667,69.35,100,3927.27,1.775,2.61957
20.316667,69.35,100,4190.9,1.225,2.80497
20.316667,69.35,100,4454.54,1.775,2.61957
20.316667,69.35,100,4718.18,0.2,1.53064
20.316667,69.35,100,4981.81,1.775,2.61957
20.316667,69.35,100,5245.45,1.775,2.61957
20.316667,69.35,100,5509.09,1.775,2.61957
20.316667,69.35,100,5772.72,1.775,2.61957
20.316667,69.35,100,6036.36,0.9125,1.70498
20.316667,69.35,100,6300,0.6625,1.49374
20.316667,69.35,100,6581.81,1.775,2.61957
20.316667,69.35,100,6863.63,0.9125,1.70498
20.316667,69.35,100,7145.45,1.775,2.61957
20.316667,69.35,100,7427.27,1.0625,2.77537
20.316667,69.35,100,7709.09,1.775,2.61957
20.316667,69.35,100,7937.5,1.2875,2.74041
20.316667,69.35,100,8112.5,0.9125,1.70498
20.316667,69.35,100,8287.5,1.575,3.77425
20.316667,69.35,100,8462.5,0.725,3.32254
20.316667,69.35,100,8637.5,1.05,2.91939
20.316667,69.35,100,8947.22,0.25,3.34109
20.316667,69.35,100,9391.66,2.5125,3.99372
20.316667,69.35,100,9836.11,1.8125,3.88456
20.316667,69.35,100,10280.5,3.4,2.76199
20.316667,69.35,100,10725,1.5125,4.14606
20.316667,69.35,100,11169.4,3.575,3.14858
20.316667,69.35,100,11391.7,1.3875,3.50568
20.316667,69.35,100,11613.9,3.1125,2.86677
20.316667,69.35,100,11836.1,0.712501,3.72959
20.316667,69.35,100,12058.3,0.875,3.16487
20.35,39.78,285,-120,0,0
20.35,39.78,285,-70,0,0
20.35,39.78,285,-30,0,0
20.35,39.78,285,-10,0,0
20.35,39.78,285,0,0,0
20.35,39.78,285,1173.57,-2.45,3.96557
20.35,39.78,285,1389.24,1.725,3.76478
20.35,39.78,285,1820.59,0.0499992,3.85746
20.35,39.78,285,2027.97,-1.6125,3.35024
20.35,39.78,285,2155.65,0.8375,2.71185
20.35,39.78,285,3200,-4.075,3.68927
20.35,39.78,285,3785.4,-0.987499,3.72844
20.35,39.78,285,4078.11,-4.5125,3.95887
20.35,39.78,285,4370.81,-4,3.47851
20.35,39.78,285,5541.63,-3.2625,3.1025
20.35,39.78,285,5834.34,-5.7125,3.05026
20.35,39.78,285,5852.4,-3.1625,3.48627
20.35,39.78,285,6127.04,-0.725,3.49602
20.35,39.78,285,7194.91,-2.5625,3.45912
20.35,39.78,285,7301.12,-3.175,3.60902
20.35,39.78,285,7407.32,-2.225,3.85107
20.35,39.78,285,7752.5,-0.9375,3.41256
20.35,39.78,285,7805.6,-5.2625,2.91936
20.35,39.78,285,7911.81,-4.7375,3.68896
20.35,39.78,285,7964.91,-2.3,3.619
20.35,39.78,285,8018.01,-0.700001,3.42637
20.35,39.78,285,8124.22,-2.4375,3.53793
20.35,39.78,285,8662.17,-6.4875,3.24497
20.35,39.78,285,8985.24,0.2875,4.20729
20.35,39.78,285,9031.75,-0.575001,4.1334
20.35,39.78,285,9420.18,-4.15,4.19694
20.35,39.78,285,9604.97,0.325001,2.34262
20.35,39.78,285,9789.75,-1.2,3.65513
20.35,39.78,285,9973.29,-3.125,3.90595
20.35,39.78,285,10158.1,-3.175,3.55196
20.35,39.78,285,10526.4,-0.75,2.54839
20.35,39.78,285,10711.2,-1.425,3.56881
20.35,39.78,285,10803,-0.987499,4.29865
20.35,39.78,285,10896,-1.75,4.6485
20.35,39.78,285,10987.7,-3.8,4.41232
20.35,39.78,285,11080.8,-2.4375,4.39543
20.35,39.78,285,11264.3,1.65,2.2026
20.35,39.78,285,12185.7,-0.575001,4.29875
20.35,39.78,285,12301.4,1.4125,2.10607
20.35,39.78,285,12393.1,0.450001,2.80204
20.35,39.78,285,12462.3,2.85,2.68488
20.35,39.783333,285,-120,0,0
20.35,39.783333,285,-70,0,0
20.35,39.783333,285,-30,0,0
20.35,39.783333,285,-10,0,0
20.35,39.783333,285,0,0,0
20.45,48.383333,294,-120,0,0
20.45,48.383333,294,-70,0,0
20.45,48.383333,294,-30,0,0
20.45,48.383333,294,-10,0,0
20.45,48.383333,294,0,0,0
20.45,48.383333,294,6144,-2.8125,1.3984
20.45,48.383333,294,6246,-2.5375,0.90859
20.45,48.383333,294,6306,-1.65,1.33631
20.45,48.383333,294,6369,-0.875,1.29146
20.45,48.383333,294,6434,-1.5875,1.81693
20.45,48.383333,294,6501,-1.5,1.13263
20.45,48.383333,294,6571,-1.9375,1.10575
20.45,48.383333,294,6606,-1.325,1.22095
20.45,48.383333,294,6642,-1.5,1.13263
20.45,48.383333,294,6678,-1.8375,0.979705
20.45,48.383333,294,6715,-0.662498,2.04306
20.45,48.383333,294,6753,-2.15,0.971008
20.45,48.383333,294,6791,-1.3375,2.54835
20.45,48.383333,294,6830,-1.725,1.44296
20.45,48.383333,294,6869,-1.8125,1.27216
20.45,48.383333,294,6908,-2.3125,0.811414
20.45,48.383333,294,6949,-1.9875,1.1051
20.45,48.383333,294,6989,-2.275,1.01383
20.45,48.383333,294,7031,-2.2375,0.999911
20.45,48.383333,294,7072,-1.5125,1.37782
20.45,48.383333,294,7115,-1.4875,1.35693
20.45,48.383333,294,7158,-0.887499,1.29663
20.45,48.383333,294,7201,-1.7,1.15388
20.45,48.383333,294,7289,-1.9,0.916515
20.45,48.383333,294,7472,-1.6125,1.45547
20.45,48.383333,294,7664,-1.6875,1.38712
20.45,48.383333,294,7763,-1,1.8936
20.45,48.383333,294,7813,-1.9,1.30494
20.45,48.383333,294,7864,-1.325,1.43303
20.45,48.383333,294,7915,-1.425,1.54249
20.45,48.383333,294,7967,-1.6875,1.29442
20.45,48.383333,294,8020,-1.3875,1.94675
20.45,48.383333,294,8073,-1.6125,1.83025
20.45,48.383333,294,8126,-1.75,1.31149
20.45,48.383333,294,8180,-1.3875,1.40858
20.45,48.383333,294,8235,-1.1375,1.7663
20.45,48.383333,294,8290,-0.525,2.83284
20.45,48.383333,294,8515,-2.05,1.11612
20.45,48.383333,294,8749,-1.4,1.29284
20.45,48.383333,294,8992,-1.45,1.31584
20.45,48.383333,294,9243,0.5,2.72187
20.45,48.383333,294,9371,-1.7375,1.15997
20.45,48.383333,294,9502,-2,1.01278
20.48,39.97,1800,-120,0,0
20.48,39.97,1800,-70,0,0
20.48,39.97,1800,-30,0,0
20.48,39.97,1800,-10,0,0
20.48,39.97,1800,0,0,0
20.48,39.97,1800,140.56,4.3125,2.89849
20.48,39.97,1800,280.06,5.175,3.14904
20.48,39.97,1800,472.41,3.3625,2.59226
20.48,39.97,1800,614.03,4.875,3.36441
20.48,39.97,1800,894.1,4.3,2.83095
20.48,39.97,1800,1175.22,3.1,3.14915
20.48,39.97,1800,1244.97,3.4875,2.42513
20.48,39.97,1800,1385.53,3.2625,3.25618
20.48,39.97,1800,1455.29,3.525,3.626
20.48,39.97,1800,1595.85,4.325,2.80191
