lon,lat,elev,agebp,tanom_djf,tanom_djf_er
29.3,36.266667,20,3183,-5.775,4.29277
29.3,36.266667,20,3320.73,-6.1625,3.18879
29.3,36.266667,20,3504.37,-5.45,3.18164
29.3,36.266667,20,3789.02,-6.5,3.45088
29.3,36.266667,20,3798.2,-6.025,2.98365
29.3,36.266667,20,4698.06,-7.375,3.83285
29.3,36.266667,20,4927.62,-5.1375,2.51506
29.3,36.266667,20,5157.17,-6.3,2.63113
29.3,36.266667,20,5340.82,-6.9375,3.15139
29.3,36.266667,20,5524.46,-5.9,3.54038
29.3,36.266667,20,6075.4,-5.975,3.60307
29.3,36.266667,20,6259.04,-4.8,1.43328
29.3,36.266667,20,6626.33,-6.3375,3.42593
29.3,36.266667,20,7360.91,-5.8125,3.47334
29.3,36.266667,20,7498.64,-5.5625,3.35599
29.516944,60.502222,15,-120,0,0
29.516944,60.502222,15,-70,0,0
29.516944,60.502222,15,-30,0,0
29.516944,60.502222,15,-10,0,0
29.516944,60.502222,15,0,0,0
29.516944,60.502222,15,31.64,-0.3375,2.12397
29.516944,60.502222,15,221.48,-0.325,2.06726
29.516944,60.502222,15,411.32,0.325,2.12788
29.516944,60.502222,15,791,-2.6,2.49571
29.516944,60.502222,15,917.56,-2.5875,3.51423
29.516944,60.502222,15,1015.65,0.6125,1.43371
29.516944,60.502222,15,1068.81,0.1875,3.76276
29.516944,60.502222,15,1192.85,-0.775,1.85607
29.516944,60.502222,15,1514.66,-0.35,1.27279
29.516944,60.502222,15,1747.73,0.275,1.33068
29.516944,60.502222,15,2014.09,0.6125,1.64702
29.516944,60.502222,15,2280.46,0.4875,1.52544
29.516944,60.502222,15,2546.82,-4.4625,3.49242
29.516944,60.502222,15,2797.16,1.55,3.79436
29.516944,60.502222,15,3293.75,-0.275,3.11345
29.516944,60.502222,15,4147.91,0.3875,1.41162
29.516944,60.502222,15,4589.58,3.5875,1.8841
29.516944,60.502222,15,4960.62,-2.35,3.41258
29.516944,60.502222,15,5308.12,-1.2875,3.68217
29.516944,60.502222,15,5473.75,1.4375,4.11545
29.516944,60.502222,15,5736.25,0.7125,1.25861
29.516944,60.502222,15,5961.25,-3.8125,2.31852
29.516944,60.502222,15,6156.25,1.55,3.66528
29.516944,60.502222,15,6592.85,-3.9875,4.23132
29.516944,60.502222,15,7107.14,-2.8875,4.97894
29.516944,60.502222,15,7383.57,-2.6125,3.53854
29.6,37.133333,930,-120,0,0
29.6,37.133333,930,-70,0,0
29.6,37.133333,930,-30,0,0
29.6,37.133333,930,-10,0,0
29.6,37.133333,930,0,0,0
29.6,37.133333,930,142,-2.125,1.44988
29.6,37.133333,930,189.24,-1.675,0.901982
29.6,37.133333,930,307.13,-2.2375,1.27384
29.6,37.133333,930,424.03,-2.75,1.34164
29.6,37.133333,930,540.23,-1.8375,1.21059
29.6,37.133333,930,684.73,-0.5,1.33951
29.6,37.133333,930,885.95,-2.6,1.49571
29.6,37.133333,930,1114.72,-1.4375,2.45877
29.6,37.133333,930,1228.71,-1.4125,2.24145
29.6,37.133333,930,1342.47,-2,0.744504
29.6,37.133333,930,1399.27,-0.8125,2.62158
29.6,37.133333,930,1498.56,-1.7875,0.818426
29.6,37.133333,930,1626.01,2.05,1.8095
29.6,37.133333,930,1739.11,-1.875,0.942262
29.6,37.133333,930,1823.84,-1.925,0.989589
29.6,37.133333,930,1964.86,-2.575,1.34031
29.6,37.133333,930,2077.51,0.5375,3.19908
29.6,37.133333,930,2190.04,-1.9125,0.832273
29.6,37.133333,930,2302.44,-2.1875,0.924952
29.6,37.133333,930,2414.73,-1.925,0.58493
29.6,37.133333,930,2526.9,-0.25,2.58125
29.6,37.133333,930,2638.96,-2.175,0.925434
29.6,37.133333,930,2750.93,-1.925,0.533854
29.6,37.133333,930,2862.79,-0.8875,2.81193
29.6,37.133333,930,3002.49,-0.975,1.54988
29.6,37.133333,930,3114.15,-2,1.09153
29.6,37.133333,930,3225.72,-1.6875,0.898312
29.6,37.133333,930,3281.47,-1.65,0.719126
29.6,37.133333,930,3337.2,-2.575,1.34031
29.6,37.133333,930,3392.92,-2.0125,1.04668
29.6,37.133333,930,3448.61,-2.175,0.792374
29.6,37.133333,930,3504.29,-1.625,0.531171
29.6,37.133333,930,3559.94,-1.825,0.866438
29.6,37.133333,930,3615.58,-1.85,0.595219
29.6,37.133333,930,3671.2,-1.7,0.611789
29.6,37.133333,930,3726.8,-0.9875,1.46525
29.6,37.133333,930,3879.6,-2.5875,1.10251
29.6,37.133333,930,3893.49,0.9875,2.19443
29.6,37.133333,930,3949.02,-2.575,1.34031
29.6,37.133333,930,4004.53,-1.25,0.907115
29.6,37.133333,930,4060.03,-1.8375,1.03501
29.6,37.133333,930,4392.68,-2.625,1.27588
29.6,37.133333,930,4835.37,0.6375,4.08269
29.6,37.133333,930,5083.99,-0.525,3.05556
29.6,37.133333,930,5497.79,0.8375,2.39579
29.6,37.133333,930,5745.74,0.4375,3.54761
29.6,37.133333,930,5938.43,-1.9125,2.63842
29.6,37.133333,930,6158.49,-0.1375,3.03783
29.6,37.133333,930,6193,-1.9125,0.852622
29.6,37.133333,930,6653,-1.9125,1.28111
29.6,37.133333,930,6872.53,-1.475,0.622782
29.6,37.133333,930,7091.91,-1.425,2.14393
29.6,37.133333,930,7311.14,0.825,3.67414
29.6,37.133333,930,7530.22,-2.125,0.890826
29.6,37.133333,930,7735.49,-0.875,1.67737
29.6,37.133333,930,7940.65,1.7375,1.90558
29.6,37.133333,930,8159.35,-2.625,1.27588
29.6,37.133333,930,8432.55,-2.4875,1.1294
29.6,37.133333,930,8650.98,1.1375,3.34448
29.6,37.133333,930,8842,-2.075,0.969168
29.6,37.133333,930,9196.53,4.7,2.58346
29.6,37.133333,930,9305.55,-1.125,2.20503
29.6,37.133333,930,9414.55,-0.2625,2.31513
29.6,37.133333,930,9523.52,1.0125,2.11284
29.6,37.133333,930,10013.5,0.6625,4.49283
29.6,37.133333,930,10489.5,-1.3,1.01136
29.6,37.133333,930,11277.2,-0.8,1.09545
29.6,37.133333,945,-120,0,0
29.6,37.133333,945,-70,0,0
29.6,37.133333,945,-30,0,0
29.6,37.133333,945,-10,0,0
29.6,37.133333,945,0,0,0
29.6,37.133333,945,1236.1,2.3375,0.973855
29.6,37.133333,945,1648.13,1.925,0.656288
29.6,37.133333,945,2060.16,-1.5625,2.35672
29.6,37.133333,945,2472.2,0.6,2.45764
29.6,37.133333,945,2884.23,3.325,0.761108
29.6,37.133333,945,3296.27,1.2625,1.52871
29.6,37.133333,945,3708.3,0.2,3.76374
29.6,37.133333,945,4641.85,-2.2875,1.26315
29.6,37.133333,945,6096.91,-2.15,1.80238
29.6,37.133333,945,7551.97,-2.85,1.20357
29.6,37.133333,945,9007.04,-2.625,1.27588
29.6,37.133333,945,10462.1,1.45,2.18567
29.6,37.133333,945,11917.2,0.35,2.95296
29.6,65.616667,248,-120,0,0
29.6,65.616667,248,-70,0,0
29.6,65.616667,248,-30,0,0
29.6,65.616667,248,-10,0,0
29.6,65.616667,248,0,0,0
29.6,65.616667,248,482.6,4.4,2.05287
29.6,65.616667,248,965.21,5.425,1.53507
29.6,65.616667,248,1126.08,5.8375,1.23281
29.6,65.616667,248,1286.95,5.5375,0.609303
29.6,65.616667,248,1447.82,-0.1125,0.73957
29.6,65.616667,248,1608.69,4.95,2.05635
29.6,65.616667,248,1769.56,4.9875,1.69321
29.6,65.616667,248,2098.86,4.6875,2.10946
29.6,65.616667,248,2596.59,3.075,2.26637
29.6,65.616667,248,3094.31,5.1125,1.73159
29.6,65.616667,248,4089.77,3.25,2.79234
29.6,65.616667,248,5085.22,5.0125,1.63221
29.6,65.616667,248,6080.68,5.875,2.01689
29.6,65.616667,248,8562.5,8.3125,4.52594
29.6,65.616667,248,8837.5,5.95,5.55132
29.6,65.616667,248,9112.5,7.4375,5.14724
29.6,65.616667,248,9387.5,5.0125,4.11702
29.6,65.616667,248,9662.5,5.8125,1.66084
29.6,65.616667,248,10487.5,5.4375,3.33207
29.898333,36.9975,1400,-120,0,0
29.898333,36.9975,1400,-70,0,0
29.898333,36.9975,1400,-30,0,0
29.898333,36.9975,1400,-10,0,0
29.898333,36.9975,1400,0,0,0
29.898333,36.9975,1400,71.17,0.1625,1.00986
29.898333,36.9975,1400,213.52,0.0625,0.957583
29.898333,36.9975,1400,355.88,0.4,1.04745
29.898333,36.9975,1400,498.23,1.35,2.48768
29.898333,36.9975,1400,640.58,0.1375,0.979705
29.898333,36.9975,1400,782.94,0.15,2.07502
29.898333,36.9975,1400,925.29,-0.25,4.42558
29.898333,36.9975,1400,1067.64,-0.1,0.570714
29.898333,36.9975,1400,1210,-0.3125,1.96282
29.898333,36.9975,1400,1352.35,0.7625,1.54544
29.898333,36.9975,1400,1494.7,0.7375,1.10704
29.898333,36.9975,1400,1637.05,0.8125,0.909376
29.898333,36.9975,1400,1779.41,0.7375,0.962048
29.898333,36.9975,1400,1921.76,-0.7875,4.58084
29.898333,36.9975,1400,2064.11,-0.2125,2.95027
29.898333,36.9975,1400,2206.47,-1.0125,4.21407
29.898333,36.9975,1400,2348.82,-0.325,4.14927
29.898333,36.9975,1400,2420,4.3875,1.90371
29.898333,36.9975,1400,2491.17,0.6125,4.32482
29.898333,36.9975,1400,2562.35,2.5375,2.85754
29.898333,36.9975,1400,2633.52,2.8125,3.41025
29.898333,36.9975,1400,2704.7,2.2125,3.14026
29.898333,36.9975,1400,2775.88,1.375,2.43413
29.898333,36.9975,1400,2918.23,1.55,2.42428
29.898333,36.9975,1400,3475.3,-0.1875,1.30103
29.898333,36.9975,1400,4375.91,0,0.92582
29.898333,36.9975,1400,4976.32,0.0999999,1.0212
29.898333,36.9975,1400,5576.73,1.625,4.44096
29.898333,36.9975,1400,6177.14,3.85,3.24874
29.898333,36.9975,1400,6777.55,0.7875,2.3406
29.898333,36.9975,1400,7678.16,3.275,2.69696
29.898333,36.9975,1400,8578.77,-0.6375,3.66604
29.898333,36.9975,1400,9179.18,2.0125,3.89448
30,55.85,165,-120,0,0
30,55.85,165,-70,0,0
30,55.85,165,-30,0,0
30,55.85,165,-10,0,0
30,55.85,165,0,0,0
30,55.85,165,1230,0.175,2.11305
30,55.85,165,1537.5,1.025,2.52742
30,55.85,165,2306.25,0.775,1.96378
30,55.85,165,3382.5,0.5125,1.48559
30,55.85,165,3997.5,2.525,4.99764
30,55.85,165,4920,2.7,3.18254
30,55.85,165,5535,3.775,3.17119
30,55.85,165,6062.75,5.5875,4.21136
30,55.85,165,6590.51,7.55,2.27345
30,55.85,165,7118.26,5.35,4.09494
30,55.85,165,7646.02,6.325,3.77274
30,55.85,165,8173.77,6.775,2.43472
30,55.85,165,8701.53,7.25,1.87769
30,55.85,165,9229.28,7.3375,2.2405
30,55.85,165,9757.04,3.6125,4.2693
30,55.85,165,10284.8,3.6375,3.19997
30,55.85,165,10812.5,2.1875,3.49221
30,55.85,165,11340.3,-0.65,2.80153
30,55.85,165,11947.2,-4.3,2.85407
30,55.85,165,12131.9,-1.5375,3.94423
30.000278,54.216667,190,-120,0,0
30.000278,54.216667,190,-70,0,0
30.000278,54.216667,190,-30,0,0
30.000278,54.216667,190,-10,0,0
30.000278,54.216667,190,0,0,0
30.000278,54.216667,190,1033,3.375,3.31264
30.000278,54.216667,190,1859.4,3.4375,3.54318
30.000278,54.216667,190,3099,3.2,2.91106
30.000278,54.216667,190,3718.8,2.6,2.05635
30.000278,54.216667,190,4545.2,2.75,2.3519
30.000278,54.216667,190,4958.4,1.575,1.13106
30.000278,54.216667,190,5165,0.0250001,1.64382
30.000278,54.216667,190,5581,1.45,1.37529
30.000278,54.216667,190,5997,1.325,3.03539
30.000278,54.216667,190,6413,0.9375,3.18924
30.000278,54.216667,190,6829,0.9375,3.18924
30.000278,54.216667,190,8493,1.0625,3.09836
30.000278,54.216667,190,9325,-3.025,4.85379
30.000278,54.216667,190,10157,2.175,4.31997
30.000278,54.216667,190,11506,-3.7375,4.22947
30.000278,54.216667,190,12011,-7.2375,3.32907
30.000278,54.216667,190,12314,-9.925,3.90375
30.05,37.466667,978,-120,0,0
30.05,37.466667,978,-70,0,0
30.05,37.466667,978,-30,0,0
30.05,37.466667,978,-10,0,0
30.05,37.466667,978,0,0,0
30.05,37.466667,978,603.94,-2.175,1.34031
30.05,37.466667,978,872.36,3.425,1.31448
30.05,37.466667,978,1073.68,3.2375,1.50801
30.05,37.466667,978,1207.89,0.425,3.80967
30.05,37.466667,978,1520.62,2.7875,2.09655
30.05,37.466667,978,2123.12,1.8125,3.52114
30.05,37.466667,978,2424.37,2.1375,2.48707
30.05,37.466667,978,2725.62,1.3375,3.24607
30.05,37.466667,978,3026.87,0.5,3.73593
30.05,37.466667,978,3328.12,-1.3625,1.54821
30.05,37.466667,978,3629.37,0.975,2.69378
30.05,37.466667,978,3930.62,1.2125,2.95027
30.05,37.466667,978,4231.87,-0.3125,3.37911
30.05,37.466667,978,4533.12,-2.225,2.05409
30.05,37.466667,978,4834.37,0.0375001,3.20131
30.05,37.466667,978,5135.62,-1.7125,2.477
30.05,37.466667,978,5436.87,-1.6375,2.28907
30.05,37.466667,978,5738.12,-0.325,2.55385
30.05,37.466667,978,6039.37,0.9375,4.39251
30.05,37.466667,978,6340.62,-1.7875,1.21707
30.05,37.466667,978,9654.37,-0.35,4.61952
30.533333,64.566667,207,-120,0,0
30.533333,64.566667,207,-70,0,0
30.533333,64.566667,207,-30,0,0
30.533333,64.566667,207,-10,0,0
30.533333,64.566667,207,0,0,0
30.533333,64.566667,207,195.42,-0.3625,2.31389
30.533333,64.566667,207,390.85,0.2625,2.71448
30.533333,64.566667,207,586.28,1.725,3.63348
30.533333,64.566667,207,781.71,1.5375,2.4148
30.533333,64.566667,207,977.14,0.349999,2.44131
30.533333,64.566667,207,1172.57,0.5125,4.75498
30.533333,64.566667,207,1563.42,3.3125,0.34821
30.533333,64.566667,207,1758.85,3.4875,2.4666
30.533333,64.566667,207,1954.28,-1.1,1.34164
30.533333,64.566667,207,2149.71,5.7875,2.91863
30.533333,64.566667,207,2345.14,1.2125,3.26472
30.533333,64.566667,207,2540.57,2.5625,1.33731
30.533333,64.566667,207,2736,6.8625,4.70651
30.533333,64.566667,207,2931.42,3.9625,2.87896
30.533333,64.566667,207,3694,4.625,3.31048
30.533333,64.566667,207,5338,5.3125,2.44391
30.533333,64.566667,207,5886,6.9375,3.96086
30.533333,64.566667,207,6434,6.05,2.78516
30.533333,64.566667,207,6982,4.95,2.6137
30.533333,64.566667,207,7530,4.3125,4.92615
30.533333,64.566667,207,8078,5.4,4.79673
30.533333,64.566667,207,9120,0.425,4.83521
30.566667,66.35,120,-120,0,0
30.566667,66.35,120,-70,0,0
30.566667,66.35,120,-30,0,0
30.566667,66.35,120,-10,0,0
30.566667,66.35,120,0,0,0
30.566667,66.35,120,404.86,2.6375,0.865097
30.566667,66.35,120,809.72,2.375,1.42904
30.566667,66.35,120,2024.32,2.175,1.9433
30.566667,66.35,120,2429.18,2.1,2.21811
30.566667,66.35,120,2834.05,4.2125,2.14904
30.566667,66.35,120,3238.91,2.3125,1.86351
30.566667,66.35,120,3643.78,4.2125,2.14904
30.566667,66.35,120,4453.51,3.45,1.04881
30.566667,66.35,120,4858.37,2.2375,1.28834
30.566667,66.35,120,5263.24,3.2375,1.26371
30.566667,66.35,120,5668.1,3.2875,0.318198
30.566667,66.35,120,6072.97,3.05,1.35013
30.566667,66.35,120,6477.83,2.4,1.52971
30.566667,66.35,120,6882.7,5.05,3.7428
30.566667,66.35,120,7287.56,-0.1875,4.56209
30.566667,66.35,120,7612.75,3.525,1.50689
30.566667,66.35,120,7858.25,4.35,3.24081
30.566667,66.35,120,8103.76,1.9875,4.19743
30.566667,66.35,120,8349.26,3.1875,1.19216
30.566667,66.35,120,8594.77,4.4,3.85413
30.566667,66.35,120,8840.28,1.0875,3.18946
30.566667,66.35,120,9085.78,3.7875,1.42972
30.566667,66.35,120,9331.29,5.5125,5.52305
30.566667,66.35,120,9576,4.2,1.6089
30.566667,66.35,120,9576.79,3.3375,2.6468
30.7,66.366667,190,-120,0,0
30.7,66.366667,190,-70,0,0
30.7,66.366667,190,-30,0,0
30.7,66.366667,190,-10,0,0
30.7,66.366667,190,0,0,0
30.7,66.366667,190,380.43,4.55,2.12199
30.7,66.366667,190,760.86,2.675,1.47139
30.7,66.366667,190,1141.3,1.2375,4.76383
30.7,66.366667,190,1521.73,2.75,1.55196
30.7,66.366667,190,1902.17,3.45,1.67247
30.7,66.366667,190,2282.6,-7.4,1.17352
30.7,66.366667,190,2663.04,2.7625,1.52684
30.7,66.366667,190,3043.47,3.4875,2.20677
30.7,66.366667,190,3804.34,6.4875,3.69031
30.7,66.366667,190,4565.21,3.2625,1.47449
30.7,66.366667,190,4945.65,3.1875,1.33142
30.7,66.366667,190,5326.08,3.55,0.374166
30.7,66.366667,190,5706.52,3.1875,1.33142
30.7,66.366667,190,6086.95,3.85,1.04881
30.7,66.366667,190,6467.39,1.2625,2.76919
30.7,66.366667,190,6847.82,1.375,2.49499
30.7,66.366667,190,7228.26,2.9125,2.75185
30.7,66.366667,190,7608.69,2.1125,3.96788
30.7,66.366667,190,7989.13,2.1,2.34582
30.7,66.366667,190,8369.56,4.3625,3.38481
30.7,66.366667,190,8750,3.0875,1.16427
30.7,66.366667,190,9508.8,4.8125,5.37041
30.8,38.425,1000,-120,0,0
30.8,38.425,1000,-70,0,0
30.8,38.425,1000,-30,0,0
30.8,38.425,1000,-10,0,0
30.8,38.425,1000,0,0,0
30.8,38.425,1000,19.02,1.0625,3.56488
30.8,38.425,1000,95.12,2.8,3.33766
30.8,38.425,1000,380.51,2.4125,3.89558
30.8,38.425,1000,761.02,1.4125,2.79358
30.8,38.425,1000,1141.53,1.55,3.11632
30.8,38.425,1000,1522.05,0.95,3.22667
30.8,38.425,1000,1902.56,-0.475,1.18171
30.8,38.425,1000,2283.07,0.05,3.18389
30.8,38.425,1000,2663.58,-0.5125,1.21472
30.8,38.425,1000,3044.1,-0.9125,0.646833
30.8,38.425,1000,3424.61,-0.9125,0.646833
30.8,38.425,1000,3805.12,-0.0625,1.21413
30.8,38.425,1000,4185.64,-0.2125,1.5542
30.8,38.425,1000,4566.15,-0.0999999,1.22358
30.8,38.425,1000,4946.66,-0.0875001,1.57701
30.8,38.425,1000,5327.17,-0.225,1.18653
30.8,38.425,1000,5517.43,1.3125,2.9811
30.8,38.425,1000,5707.69,-0.2,2.73913
30.8,38.425,1000,5897.94,0.65,2.48654
30.8,38.425,1000,6088.2,-0.9,0.648074
30.8,38.425,1000,6468.71,-0.5875,0.777243
30.8,38.425,1000,6849.23,-0.475,1.20919
30.8,38.425,1000,7039.48,2.325,3.27534
30.8,38.425,1000,7229.74,2.1,3.31921
30.8,38.425,1000,8055.5,0.3375,1.32443
30.8,38.425,1000,8691,-0.35,1.31366
30.8,38.425,1000,9326.5,3.0875,4.53666
30.8,38.425,1000,11233,1.8625,3.56528
30.833333,64.566667,163,-120,0,0
30.833333,64.566667,163,-70,0,0
30.833333,64.566667,163,-30,0,0
30.833333,64.566667,163,-10,0,0
30.833333,64.566667,163,0,0,0
30.833333,64.566667,163,1180.76,1.675,1.78865
30.833333,64.566667,163,1967.94,1.3375,1.82361
30.833333,64.566667,163,2361.53,2.5875,3.58586
30.833333,64.566667,163,3148.71,5.1,2.05009
30.833333,64.566667,163,3935.89,4.625,2.34688
30.833333,64.566667,163,4723.07,6.6625,3.00235
30.833333,64.566667,163,5510.25,4.925,3.1581
30.833333,64.566667,163,6297.43,5.3125,2.8792
30.833333,64.566667,163,7084.61,5.6,3.00286
30.833333,64.566667,163,7777.58,5.9875,2.89109
30.833333,64.566667,163,8187.9,5.425,3.59394
30.833333,64.566667,163,8598.22,6.375,3.40955
30.833333,64.566667,163,9008.54,4.4375,3.48422
30.833333,64.566667,163,9418.87,3.4875,2.29063
30.833333,64.566667,163,10444.7,4.3625,3.23063
30.833333,64.566667,163,10649.8,2.9375,0.575543
30.833333,64.566667,163,10855,4.8125,1.84192
30.875,38.275,920,-120,0,0
30.875,38.275,920,-70,0,0
30.875,38.275,920,-30,0,0
30.875,38.275,920,-10,0,0
30.875,38.275,920,0,0,0
30.875,38.275,920,146.95,1.05,3.70791
30.875,38.275,920,367.39,-0.4625,2.72603
30.875,38.275,920,587.82,1.175,4.11192
30.875,38.275,920,881.73,-0.3375,2.29156
30.875,38.275,920,1175.65,-0.6875,1.57701
30.875,38.275,920,1396.08,2,3.19464
30.875,38.275,920,1616.52,-1.0125,1.67455
30.875,38.275,920,1910.43,2.2625,4.54908
30.875,38.275,920,2057.39,1.3125,3.34811
30.875,38.275,920,2204.34,1.8125,3.89558
30.875,38.275,920,2351.3,0.325,2.63534
30.875,38.275,920,2498.26,0.0500002,2.60329
30.875,38.275,920,2792.17,1,3.81276
30.875,38.275,920,3086.08,-0.25,3.10161
30.875,38.275,920,3380,4.15,4.6328
30.875,38.275,920,3673.91,2.25,4.60373
30.875,38.275,920,4261.73,2.85,4.07115
30.875,38.275,920,4555.65,1.7625,4.64879
30.875,38.275,920,4849.56,2.0875,4.23942
30.875,38.275,920,4996.52,2.9875,4.53098
30.875,38.275,920,5143.47,6.4,4.73709
30.875,38.275,920,5584.34,1.35,3.38188
30.875,38.275,920,5731.3,1.7875,3.33742
30.875,38.275,920,5878.26,4.225,2.44701
31.033333,70.316667,120,-120,0,0
31.033333,70.316667,120,-70,0,0
31.033333,70.316667,120,-30,0,0
31.033333,70.316667,120,-10,0,0
31.033333,70.316667,120,0,0,0
31.033333,70.316667,120,201.92,-1.2,3.89469
31.033333,70.316667,120,605.76,-1.35,3.8519
31.033333,70.316667,120,1009.61,-2.3375,3.50548
31.033333,70.316667,120,1413.46,-3.45,2.06121
31.033333,70.316667,120,1817.3,-1.5125,3.67868
31.033333,70.316667,120,2221.15,-5.475,3.84513
31.033333,70.316667,120,2625,-3.9,2.43721
31.033333,70.316667,120,2929.16,-2.4,3.94063
31.033333,70.316667,120,3233.33,-0.7625,3.05611
31.033333,70.316667,120,3537.5,-1.8625,4.28983
31.033333,70.316667,120,3841.66,-4.2625,1.93976
31.033333,70.316667,120,4145.83,-4.6875,2.1781
31.033333,70.316667,120,4450,-5.3875,2.71053
31.033333,70.316667,120,4792.85,-4.1375,2.02762
31.033333,70.316667,120,5135.71,-3.5625,2.92181
31.033333,70.316667,120,5478.57,1.125,4.367
31.033333,70.316667,120,5821.42,0.675,4.93638
31.033333,70.316667,120,6164.28,-2.8,3.96953
31.033333,70.316667,120,6507.14,-5.025,2.36024
31.033333,70.316667,120,6850,0,4.85386
31.033333,70.316667,120,7105,3.725,2.9305
31.033333,70.316667,120,7615,2.25,4.12033
31.033333,70.316667,120,7997.5,1.7,3.7321
31.033333,70.316667,120,8696.87,0.525,3.87768
31.033333,70.316667,120,9078.12,0.9125,5.53029
31.033333,70.316667,120,9459.37,-5.7625,5.73509
31.033333,70.316667,120,10603.1,-9.5125,2.58923
31.033333,70.316667,120,11175,-8.0375,2.06116
31.033333,70.316667,120,11365.6,-9.0625,1.13003
31.233333,58.3,18,-120,0,0
31.233333,58.3,18,-70,0,0
31.233333,58.3,18,-30,0,0
31.233333,58.3,18,-10,0,0
31.233333,58.3,18,0,0,0
31.233333,58.3,18,0,1.3375,1.08751
31.233333,58.3,18,208.68,1.9,1.05289
31.233333,58.3,18,375.64,0.4625,1.25691
31.233333,58.3,18,626.06,-2.9125,4.03323
31.233333,58.3,18,884.84,2.35,2.67154
31.233333,58.3,18,1210.39,0.575,0.911435
31.233333,58.3,18,1878.2,2.325,1.46458
31.233333,58.3,18,2879.9,-0.3125,4.24447
31.233333,58.3,18,3213.81,-2.2,4.65863
31.233333,58.3,18,3658.28,-1.3,4.96473
31.233333,58.3,18,4287.03,0.3375,4.28083
31.233333,58.3,18,8333.87,-0.0875001,4.28867
31.233333,58.3,18,8884.52,3.5125,4.85105
31.233333,58.3,18,9172.99,1.4125,2.80685
31.233333,58.3,18,9461.45,3.325,4.99764
31.233333,58.3,18,9749.92,0.85,4.38308
31.233333,58.3,18,9894.16,-1.5625,4.97133
31.233333,58.3,18,10326.9,-1.6875,3.79678
31.233333,58.3,18,10615.3,-0.712501,5.32043
31.233333,58.3,18,10903.8,-0.125,3.96259
31.233333,58.3,18,11192.3,-1.05,4.39578
31.233333,58.3,18,11480.7,0.4625,2.8725
31.233333,58.3,18,11769.2,0.7,0.971008
31.233333,58.3,18,12346.1,-5.925,5.74102
31.283333,40.6,1327,-120,0,0
31.283333,40.6,1327,-70,0,0
31.283333,40.6,1327,-30,0,0
31.283333,40.6,1327,-10,0,0
31.283333,40.6,1327,0,0,0
31.283333,40.6,1327,887.21,1.475,3.17389
31.283333,40.6,1327,1035.08,3.025,2.56223
31.283333,40.6,1327,1330.82,0.1125,1.61284
31.283333,40.6,1327,1626.56,1.6375,1.8639
31.283333,40.6,1327,1922.3,1.825,3.38727
31.283333,40.6,1327,2218.04,2.0375,3.53793
31.283333,40.6,1327,2513.78,1.15,2.72292
31.283333,40.6,1327,2809.52,2.3375,1.47545
31.283333,40.6,1327,2957.39,2.325,3.08626
31.283333,40.6,1327,3179.19,3.8875,3.99837
31.283333,40.6,1327,3401,2.425,2.58995
31.283333,40.6,1327,3696.74,0.5125,3.23792
31.283333,40.6,1327,3992.48,1.5375,1.8322
31.283333,40.6,1327,4288.22,3.0375,3.29889
31.283333,40.6,1327,4583.95,1.5125,2.64437
31.283333,40.6,1327,4879.69,2.025,3.18018
31.283333,40.6,1327,5175.43,0,3.31878
31.283333,40.6,1327,5471.17,2.25,3.6107
31.283333,40.6,1327,5766.91,2.7875,3.5126
31.283333,40.6,1327,6062.65,2.8625,3.90236
31.283333,40.6,1327,6358.39,1.875,3.95971
31.283333,40.6,1327,6654.13,0.15,1.77281
31.283333,40.6,1327,6949.87,-2.55,2.80306
31.283333,40.6,1327,7245.61,-1.175,2.66445
31.283333,40.6,1327,7541.35,0.9,2.65007
31.283333,40.6,1327,7837.09,0.35,0.892829
31.283333,40.6,1327,8132.83,-0.9625,3.17667
31.283333,40.6,1327,8428.57,-0.2125,3.19215
31.283333,40.6,1327,8724.31,-0.2875,3.09905
31.283333,40.6,1327,9020.05,-0.3125,2.48046
31.283333,40.6,1327,9241.85,0.6875,3.33271
31.283333,40.6,1327,9611.52,2.625,4.34832
31.283333,40.6,1327,9759.39,-0.525,3.0807
31.283333,40.6,1327,10055.1,0.5125,2.69785
31.283333,40.6,1327,10350.9,-0.25,3.20045
31.283333,40.6,1327,10646.6,2.875,3.46606
31.283333,40.6,1327,10942.3,-0.125,2.76444
31.283333,40.6,1327,11238.1,0.225,1.39361
31.283333,40.6,1327,11533.8,-0.225,2.84893
31.283333,40.6,1327,11829.6,3.625,3.31005
31.283333,40.6,1327,12051.4,-0.475,1.49833
31.283333,40.6,1327,12273.2,0.45,2.12737
31.283333,40.6,1327,12495,-0.725,1.83128
31.335278,61.556944,5,-120,0,0
31.335278,61.556944,5,-70,0,0
31.335278,61.556944,5,-30,0,0
31.335278,61.556944,5,-10,0,0
31.335278,61.556944,5,0,0,0
31.335278,61.556944,5,2464.5,-0.625,3.53947
31.335278,61.556944,5,4008.21,-3.1125,2.59969
31.335278,61.556944,5,4301.07,-2.475,3.04947
31.335278,61.556944,5,4593.92,-3.1125,2.59969
31.335278,61.556944,5,4886.78,-0.4375,2.15402
31.335278,61.556944,5,5873.71,-3.1625,2.56957
31.335278,61.556944,5,6790.35,-0.287499,4.7894
31.335278,61.556944,5,7083.21,-0.674999,4.65518
31.335278,61.556944,5,7632.5,-2.75,2.94958
31.5,37.541667,1120,-120,0,0
31.5,37.541667,1120,-70,0,0
31.5,37.541667,1120,-30,0,0
